path,target_path,bytes,sha256,working_sha256,classification,disposition,notes
assets/sprites/bloodthorn.json,legacy/web-prototype/assets/sprites/bloodthorn.json,870,38c11ebd15457e436e4b17bba5504c884be5bae13f08acfa2bf1b177ade8a246,8454f0ea06a8ef40afa87be9c0ce80a455f9ab7811308d43de16c0aaf8673a38,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/bloodthorn.png,legacy/web-prototype/assets/sprites/bloodthorn.png,47365,a530d2de5bf9837673a6e33bb305456a5274467f3006427b550bfbad82a4e71c,a530d2de5bf9837673a6e33bb305456a5274467f3006427b550bfbad82a4e71c,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/sprites/darion.json,legacy/web-prototype/assets/sprites/darion.json,864,92ea05b85edd1b7519766844c9c9742b475916a810ce3383ccf9951fdfc9253c,ee3a225176804cb7604e14f8c24e49e7137c21749116d38f8e13c11cee53fb58,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/darion.png,legacy/web-prototype/assets/sprites/darion.png,1399328,31c44a9e571e1e1302c37d43ea815893d5b86d40adbb10899b2d0a4a8c2c96fb,31c44a9e571e1e1302c37d43ea815893d5b86d40adbb10899b2d0a4a8c2c96fb,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/sprites/darkbane.json,legacy/web-prototype/assets/sprites/darkbane.json,866,7b886f3d7c972d75000fd6b28889d39b369c7593c5346e43714371b77ebbf539,0131cf7fb398350bf1e2849f6b7f9bd8dd0a4be1794024a617f331a5893daca0,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/darkbane.png,legacy/web-prototype/assets/sprites/darkbane.png,44664,3e062b8453039917cfdfd655fb26fdabb0f27420f8802555f751221c7ab5d9dd,3e062b8453039917cfdfd655fb26fdabb0f27420f8802555f751221c7ab5d9dd,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/sprites/duskwhisper.json,legacy/web-prototype/assets/sprites/duskwhisper.json,872,0043992e0a0a42dbb439248b6da4a7711a13b2afd4fdc10ccef9512217cec957,99ba4863d9408ff65d017c975cd2069c984645e63f7c0de39bb094b1444bb650,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/duskwhisper.png,legacy/web-prototype/assets/sprites/duskwhisper.png,47843,9c7f9a9a60d75446082d62d0bfb986d8fefcf0cfaa48e9c8d391f976ec8b4173,9c7f9a9a60d75446082d62d0bfb986d8fefcf0cfaa48e9c8d391f976ec8b4173,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/sprites/emberforge.json,legacy/web-prototype/assets/sprites/emberforge.json,870,af3208a483f112af8a3280fb5e317206bd8098a513796666169dbf1112fae7cf,f0e1ae92fe2fddfd3671880cf2717440a0494670325e5d02c4ec5187b4fb5884,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/emberforge.png,legacy/web-prototype/assets/sprites/emberforge.png,46221,24c30224ad2540bc5c6d63bc82927fef5824d1bdb6ad7c7ba4c2a038e1694bde,24c30224ad2540bc5c6d63bc82927fef5824d1bdb6ad7c7ba4c2a038e1694bde,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/sprites/fireheart.json,legacy/web-prototype/assets/sprites/fireheart.json,868,165b4ba73f4852c90ff6eec8f7e98cfefc15ae432406a9df4758589265539c72,b9b5c66fd87f862c4c8965af02be31e0abf01db8a562c6eb66a813d2d6c54d8e,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/fireheart.png,legacy/web-prototype/assets/sprites/fireheart.png,45602,c105f88ff35e53637a5ed9368fb15d27f6f501e4af08849912fd321c9cf3eab4,c105f88ff35e53637a5ed9368fb15d27f6f501e4af08849912fd321c9cf3eab4,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/sprites/frostfang.json,legacy/web-prototype/assets/sprites/frostfang.json,864,9c354feaad9bb923fc44331408101697a91b22b84ed33be33e806fa0a7cfa745,0a9ff80f81af96b6689da245282c65deb4f3511787491b7e041dafb6bca43ce1,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/frostfang.png,legacy/web-prototype/assets/sprites/frostfang.png,1535494,8795bfea414932bc6c276dc9b65cf5c89399fc2eea9463c68c04e0d8e725e1f4,8795bfea414932bc6c276dc9b65cf5c89399fc2eea9463c68c04e0d8e725e1f4,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/sprites/ironfist.json,legacy/web-prototype/assets/sprites/ironfist.json,868,d6534635f24a2b8a0662f548a53826ac9c0646dee50c3f3067efa95bfe05a1a3,6d5f475e551f7559ff8a63df089dd7d6ebfeb339243c4d988a3da9fd0dcd2c30,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/ironfist.png,legacy/web-prototype/assets/sprites/ironfist.png,1340941,4bc2a6a0755ea1c544878c96c88449e8671ab1d199e94ae6883ac473d28d5bc6,4bc2a6a0755ea1c544878c96c88449e8671ab1d199e94ae6883ac473d28d5bc6,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/sprites/nightshade.json,legacy/web-prototype/assets/sprites/nightshade.json,872,66dca47ab05043195b1e923be7ee74b55e38b7fe2bc5bcf05d6b1f3b4b7c039d,c473afd78b635fca57f4429e522f352b6d98ff7fc849eb68546e344f0825195c,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/nightshade.png,legacy/web-prototype/assets/sprites/nightshade.png,1372656,6b3c2e4c233dd4b692f8a11e7c6a4193cfed57ea29278241b88d5f035322ff88,6b3c2e4c233dd4b692f8a11e7c6a4193cfed57ea29278241b88d5f035322ff88,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/sprites/shadowflame.json,legacy/web-prototype/assets/sprites/shadowflame.json,874,4c4600a9e7bc7b431fb07de552db653671b5472275e5b111770cd8254341e2f1,873bd8f9bd53f2dd645be2f08ee45f79553e33b9f87d902f7686b7d80f5f11f2,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/shadowflame.png,legacy/web-prototype/assets/sprites/shadowflame.png,1167088,a12d24c57563cc0ba04bce93ecb79f296504aa5de9234d2ba3a14e6a459c82a2,a12d24c57563cc0ba04bce93ecb79f296504aa5de9234d2ba3a14e6a459c82a2,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/sprites/skydancer.json,legacy/web-prototype/assets/sprites/skydancer.json,870,b0293ca8e3c44ac98dbb751e0cc20639c837ea80e7d10ab214c05f448be26e4b,fafecc2309b1fd92513fcf6671ca0743b8d2a05c24aab88c4ae66bf4d186c378,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/skydancer.png,legacy/web-prototype/assets/sprites/skydancer.png,1242031,9093771e7d5be3a36d4b0adeb495106006a5db5c2e892b456dac1632f0301724,9093771e7d5be3a36d4b0adeb495106006a5db5c2e892b456dac1632f0301724,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/sprites/steelbane.json,legacy/web-prototype/assets/sprites/steelbane.json,870,794fcaf8bad9bf22ccbc4411dcb2fd80e82c056bc2330e79e344d9d3b03796d0,a383f6b627fc92042e14cadeaef9511fd309ad0c7af1ba8fec9a0c533614281c,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/steelbane.png,legacy/web-prototype/assets/sprites/steelbane.png,1392895,f988ecf3c5dd2e0dfa31fcd9604b326b089decd88725544770bfe53ed8493280,f988ecf3c5dd2e0dfa31fcd9604b326b089decd88725544770bfe53ed8493280,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/sprites/stormblade.json,legacy/web-prototype/assets/sprites/stormblade.json,870,e3d279d61a7d9a02e694a6ebbf568840ac8c1f441a78441067d0da197b677cc3,ec5996e747142d0074f27887602f085d622ebdad24062585b4b69edb8cfcda88,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/stormblade.png,legacy/web-prototype/assets/sprites/stormblade.png,46404,b29fe2f72cf82ae986711f00b8cea71abeb206ac8ba48e6924c48ce2def23711,b29fe2f72cf82ae986711f00b8cea71abeb206ac8ba48e6924c48ce2def23711,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/sprites/voidwalker.json,legacy/web-prototype/assets/sprites/voidwalker.json,872,5c27e3cab4e1904dd7fcdea7476bf12d15c103e13d42fed40eb968f1b36a3e4b,a8b0446200537594bb98142adbc99925fe21a4ea5b6f1bfc91da8ef8a0e2c16f,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/voidwalker.png,legacy/web-prototype/assets/sprites/voidwalker.png,1247486,8235d2a5769739818c15dda09a1ca0ca223bbc051f9cad39080273e115f8b07f,8235d2a5769739818c15dda09a1ca0ca223bbc051f9cad39080273e115f8b07f,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/sprites/windrider.json,legacy/web-prototype/assets/sprites/windrider.json,868,907a54a5bb88955f605052c64865050f2ab044c2b4b858d8e55caa50753b4d55,a9b954097f2ceeec1c1e9a689cb4611ce95475e2d1e38b4e57762dd251209af7,generated-asset,git-mv,prototype animation metadata paired with placeholder sprite
assets/sprites/windrider.png,legacy/web-prototype/assets/sprites/windrider.png,47114,c643dfe441219d6caec1ab32cc46e2e26b810f0128f81c386385d5f46c991167,c643dfe441219d6caec1ab32cc46e2e26b810f0128f81c386385d5f46c991167,generated-asset,git-mv,prototype placeholder; retain for behavior oracle
assets/ui/market/btn_cards.png,legacy/web-prototype/assets/ui/market/btn_cards.png,4613968,765aed62461f1a49ab6e6f09ee7c08a4e47bdf9d10c9ca6b850bb23838f31b97,765aed62461f1a49ab6e6f09ee7c08a4e47bdf9d10c9ca6b850bb23838f31b97,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/btn_lock.png,legacy/web-prototype/assets/ui/market/btn_lock.png,2874529,a127032ab6720316e739f51879e5c449d8a317afd6c74646764eec498c8189bd,a127032ab6720316e739f51879e5c449d8a317afd6c74646764eec498c8189bd,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/btn_market.png,legacy/web-prototype/assets/ui/market/btn_market.png,1441873,0e4bb21941fc583875232675f62fc1636f18522856f60011e7496cf2b2843e63,0e4bb21941fc583875232675f62fc1636f18522856f60011e7496cf2b2843e63,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/btn_random.png,legacy/web-prototype/assets/ui/market/btn_random.png,3994778,dcb5bfe644b0ca00f18304f3c8794a9dacb9afce1ad95d49cb425102a6859f27,dcb5bfe644b0ca00f18304f3c8794a9dacb9afce1ad95d49cb425102a6859f27,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/btn_ready.png,legacy/web-prototype/assets/ui/market/btn_ready.png,1084370,43762375fe1ac7cfedd48f73a697b4585247f1142336ffa84391ae526147cdcd,43762375fe1ac7cfedd48f73a697b4585247f1142336ffa84391ae526147cdcd,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/btn_reroll.png,legacy/web-prototype/assets/ui/market/btn_reroll.png,2749104,0b52e5668fc50ace822f98ec9dfd3e1896c588db25d077beb411bdd69d818ccb,0b52e5668fc50ace822f98ec9dfd3e1896c588db25d077beb411bdd69d818ccb,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/btn_undo.png,legacy/web-prototype/assets/ui/market/btn_undo.png,2692586,a1dc1194892363206826ceacac7adaa334b48b2c0eac0dfe00396c842a003b92,a1dc1194892363206826ceacac7adaa334b48b2c0eac0dfe00396c842a003b92,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/btn_unlock.png,legacy/web-prototype/assets/ui/market/btn_unlock.png,3470690,0fc33aef8e0ed0d0ab4e2cc14ccd272ed34246d525558c5c7c75b7fa6b8f6072,0fc33aef8e0ed0d0ab4e2cc14ccd272ed34246d525558c5c7c75b7fa6b8f6072,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/card_frame_common_double.png,legacy/web-prototype/assets/ui/market/card_frame_common_double.png,1007513,3f774dc85f14df2c8db6a8e4b7fc52e4784cbd4bdcfd4c714c072e454f6b6378,3f774dc85f14df2c8db6a8e4b7fc52e4784cbd4bdcfd4c714c072e454f6b6378,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/card_frame_common_single.png,legacy/web-prototype/assets/ui/market/card_frame_common_single.png,947209,9bb877aae20c405e5c1db984987193149a3be38654ddfed62c887423350d6e40,9bb877aae20c405e5c1db984987193149a3be38654ddfed62c887423350d6e40,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/card_frame_epic.png,legacy/web-prototype/assets/ui/market/card_frame_epic.png,2020193,3d8e86d3a6c75f064887dd29eedec9a6854de08a36981f8730c7bf60a9c27afd,3d8e86d3a6c75f064887dd29eedec9a6854de08a36981f8730c7bf60a9c27afd,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/card_frame_legendary.png,legacy/web-prototype/assets/ui/market/card_frame_legendary.png,2050113,b3fd895dad71d385686c73e721798ab1df8b06ff710a6ff673d69ddc05f04daa,b3fd895dad71d385686c73e721798ab1df8b06ff710a6ff673d69ddc05f04daa,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/gold_panel.png,legacy/web-prototype/assets/ui/market/gold_panel.png,187663,8e545a9fddc6288d5f68be960fc8e2ce6446730358434b1c8c99ce562428593f,8e545a9fddc6288d5f68be960fc8e2ce6446730358434b1c8c99ce562428593f,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/hero_panel.png,legacy/web-prototype/assets/ui/market/hero_panel.png,238238,3711b6422d8752d55a074faf50dbd011897ec6b9245bd97ba97473f742f6acad,3711b6422d8752d55a074faf50dbd011897ec6b9245bd97ba97473f742f6acad,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/left_standings_panel.png,legacy/web-prototype/assets/ui/market/left_standings_panel.png,479896,bb3c23bad310d3b496ca0c550dd4480de5bea0ec8b9337b2e62610a5b0d0b5bb,bb3c23bad310d3b496ca0c550dd4480de5bea0ec8b9337b2e62610a5b0d0b5bb,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/recap_pill.png,legacy/web-prototype/assets/ui/market/recap_pill.png,100862,f729532195a090f4eec8e956191923127fd174b159c0a07d5b0e2ad56930e79b,f729532195a090f4eec8e956191923127fd174b159c0a07d5b0e2ad56930e79b,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/right_banned_panel.png,legacy/web-prototype/assets/ui/market/right_banned_panel.png,136955,d7f039f38d31e9cfba14bed71fdcf52b9a39863c9c3622e8273c2def6895d812,d7f039f38d31e9cfba14bed71fdcf52b9a39863c9c3622e8273c2def6895d812,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/right_damage_panel.png,legacy/web-prototype/assets/ui/market/right_damage_panel.png,279764,3db4e68786899e81f884275a5676e416960ff7e73402ba4a082209c0281c1ce7,3db4e68786899e81f884275a5676e416960ff7e73402ba4a082209c0281c1ce7,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/right_traits_panel.png,legacy/web-prototype/assets/ui/market/right_traits_panel.png,319895,4de395cdece2cbbf7f723e325f46b26bf244d53a59ae4f7b9b2dd26bea449f1c,4de395cdece2cbbf7f723e325f46b26bf244d53a59ae4f7b9b2dd26bea449f1c,reference,git-mv,production candidate only after rights and visual review
assets/ui/market/top_round_badge.png,legacy/web-prototype/assets/ui/market/top_round_badge.png,334828,48f3065c4bfd334edd72adf8ffc68c868b5bb2cc5c5a82a2344dc69b330bb0b8,48f3065c4bfd334edd72adf8ffc68c868b5bb2cc5c5a82a2344dc69b330bb0b8,reference,git-mv,production candidate only after rights and visual review
data/arenas/arena01_beast_crucible.json,legacy/web-prototype/data/arenas/arena01_beast_crucible.json,4233,4b873d440b6529ec6c0c9bff8abfff8dce4266fd49107f51d8aba22d11195e1f,8dafe60cb758c88c7e0761d59f9fb3b232f5c3e606adece10fcf0d0caa26d1b7,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
data/arenas/arena_manifest.json,legacy/web-prototype/data/arenas/arena_manifest.json,380,1e9eef050263ac22e6b8cc5500be1ae6ab959fb9b26b400e765fc15c8a4cc230,301ca0f39c34974aa074eb4c5d9ae22d8cc26e70401bb0fa91a16ac10461b630,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
data/asset_index.json,legacy/web-prototype/data/asset_index.json,43106,2f75edac9fa521137e4a683928af82c6496c6a13b3f97713e36709a20c51492e,85dc6199488849e55ea200448ba4ef200d07a725d4340355862710f85d0ecdbc,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
data/asset_manifest.json,legacy/web-prototype/data/asset_manifest.json,47347,7ffa44c1a79ca74a74540a93c4aa4845841e3b72cc966b827d8e7f0d1606d928,3f01cd3a351ac702acab5fda41d5a6486a987577c5d76fa152fa45ff8e33ac83,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
data/branch_logos_legacy.json,legacy/web-prototype/data/branch_logos_legacy.json,589,1605a4e5bdf7957abf16e052d8974f4ca22f226091b2e7625a6909911adc6f4d,fb2aa14e2cb7c1c8d7e0d178ddcde74ee42139d8adc54164fadd018e992ad77f,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
data/branches.json,legacy/web-prototype/data/branches.json,1552,d90b20d6e4a37d06c3e2d43cb7d49f4e50031fba03da1e9a33f3eca9b1cb2593,af90dd666ac20a6d3511bb82c5593d7e39ca2b05b4787c37d648d197caeef31f,canonical-data,git-mv,identity/metadata or verified baseline constants; see data_source_map.md
data/cards.json,legacy/web-prototype/data/cards.json,231870,8396c7f2489eed34a221098c244f42a6c535b1bc2b3c498c1db743e94bc80b38,90c794a11eb55a2b21c41329f387e6bc353e777e6013e625b1cdae46f81d360e,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
data/economy.json,legacy/web-prototype/data/economy.json,394,32087569897f9aa012d2bbf282d1b57ad902326f9c5cb5ea38b4507bc112d49a,39a5fc50dc8acac1b88c70ec04285d8b93df7b63991276b14c1fbc866c28def7,canonical-data,git-mv,identity/metadata or verified baseline constants; see data_source_map.md
data/enemies.json,legacy/web-prototype/data/enemies.json,2465,5004627442a7f8c0f639cb61f885606d656b6fede6836c782b4f1b8fbdd68b4f,3cdc0ee003c88dabb41ef70ffd58bfdc161ea9900f7385b66a047206489e0ae6,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
data/final_art.json,legacy/web-prototype/data/final_art.json,1189,42fca21a5d458a73dd42262d9ef695994374d05ecac98dd6495a58a8fe75a3fd,0ce953c5816b988d5e343b58ff9e8e0183d9ad2b6bb3ff247f8d88e5ed892b61,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
data/heroes.json,legacy/web-prototype/data/heroes.json,10583,6774ec57564c05bf833147eeb92643e6a71af87f38c985c23dca939d45049b9d,ac60d8d90b7c8f97159eea274e938d49f270c24979fb37081c57cd5770a917c4,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
data/legacy_deck_import_report.json,legacy/web-prototype/data/legacy_deck_import_report.json,1375,3a88b23d8d283d6c5f4e30e678ee3c806e9d8c0ffb55d5b6a7fd826706946acb,e95884156e496888f13d4e22beeb8a47a941a706ccdbcfac8ec38458189febb2,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
data/legacy_deck_source.json,legacy/web-prototype/data/legacy_deck_source.json,165473,147a4c37569e9f1b5b3fad344ea2d80167ba119adc9338e69b619a3688d26c98,6accd40165b2ad925b904d7ea4ac6125b5c50e5df24f56ecbbb2d833b122563d,canonical-data,git-mv,identity/metadata or verified baseline constants; see data_source_map.md
data/runtime.json,legacy/web-prototype/data/runtime.json,461,e687062feb239732f6229cf3ec7e03d64d90a04707d11ccda270202a971cb8be,c9b30330ac02d92eb769ce90c395750d6766dfe20ff4bb0e7c2cb39f400bf11e,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
data/sprites_manifest.json,legacy/web-prototype/data/sprites_manifest.json,2558,41bb51254f8cf9b7e000907f0b786c57a4eaaa3068942720aa30e01a4a52df15,3522254b7c8f423d213c8e6bf1432a32422d4ac3a06bc0c67d96b706f4c69194,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
data/ui_assets.json,legacy/web-prototype/data/ui_assets.json,2012,d8f52a64a2d56e61af0191d4fc8ac24f915e4fee753b8f08dd1222aea934593f,450156f2a694b5b7f536dd80dbc315876bc33bcf6fad7c299a99ddf3fdf8ee63,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
docs/ARENA01_IMPLEMENTATION_NOTES.md,legacy/web-prototype/docs/ARENA01_IMPLEMENTATION_NOTES.md,1470,7756224c98b518aadf29c01de95771143bbcc6a060bb3029cddc4b687a9fe0cc,90193d21522d5dcc7ddfd955a89e785cf520ff8f7d371e1d6f0ba89e1d4d741c,reference,git-mv,project governance or historical documentation; target identifies retention
docs/ARENA_FLOW_HERO_DRAFT_v1_8.md,legacy/web-prototype/docs/ARENA_FLOW_HERO_DRAFT_v1_8.md,1162,d8f1d4de58421d249f7385dbb2165437a159616858aa9373c1a4040a7a6b8ecf,1abd553ff387e2943c293fab7c35f550dd8196f745e996d9777af30b4273a0de,reference,git-mv,project governance or historical documentation; target identifies retention
docs/ASSET_PIPELINE_v1_1.md,legacy/web-prototype/docs/ASSET_PIPELINE_v1_1.md,1295,fd91e4f2f5423ac26b8f2b2314ce8690d67d929cfb3db3e2713ef9cc29cb8ba5,86852fa730cbfc39ec3d890b713aec39db17118c002f302a59f82b715322ac77,reference,git-mv,project governance or historical documentation; target identifies retention
docs/BOT_LEAGUE_COMBAT_POLISH_v0_9.md,legacy/web-prototype/docs/BOT_LEAGUE_COMBAT_POLISH_v0_9.md,935,53f560db7bc836dd49b04e2f3959e7fb09edf3d808b913d38a41a151f8e8e132,a81efde69f550cc8069ba9fb0e27af7e125e7836d26beb693ac43dfbeee60d24,reference,git-mv,project governance or historical documentation; target identifies retention
docs/COMBAT_READABILITY_v1_1.md,legacy/web-prototype/docs/COMBAT_READABILITY_v1_1.md,1033,cd30adeb6b8c7fb1a0a1d2653c4c160432483f25cd2865ea2c46f2bce88bc5aa,f09475b98b3980db2abd430fcde0d3745376e6f8053f5aeeb49430a87cf9dfee,reference,git-mv,project governance or historical documentation; target identifies retention
docs/ENGINE_ARCHITECTURE.md,legacy/web-prototype/docs/ENGINE_ARCHITECTURE.md,444,bccc7659c72bbd0c6d72408bb5bdf4bfb285164313b3d19c9ee6f56ddeac4855,9714e8abbcddd8e34f21d60d8b828edab1630598dd02a685fa42ecd42d8fdfac,reference,git-mv,project governance or historical documentation; target identifies retention
docs/FIGHTER_UI_ARENA01_INTEGRATION_v1_3.md,legacy/web-prototype/docs/FIGHTER_UI_ARENA01_INTEGRATION_v1_3.md,1838,6017155630d6fa0d548b5c8e1bcb71748e35adda74e75147836a1176e842575e,e3ff56f93e971d958038e8b8e0baf895c0656f372c5e23fe0e817cfe34485aa8,reference,git-mv,project governance or historical documentation; target identifies retention
docs/LANDSCAPE_MOBILE_UX_v1_0.md,legacy/web-prototype/docs/LANDSCAPE_MOBILE_UX_v1_0.md,690,704598e061e6d7f8f352d77b825f1a21a3b9b4b11df787a9cd133934f774df56,31aa70e250a3489a629b13ad277e73497e269b7edca631e432ad9f73ae7a7ea0,reference,git-mv,project governance or historical documentation; target identifies retention
docs/LEGACY_DECK_EXACT_IMPORT_v1_5.md,legacy/web-prototype/docs/LEGACY_DECK_EXACT_IMPORT_v1_5.md,2081,78d43fd8db4241fb834261521e74d8045d35b5679d6dc8b6174c72c56381a8c5,fec47ebb54ac1160241c0647c6058c61c98f5021f9ee2d2030749a88e6613330,reference,git-mv,project governance or historical documentation; target identifies retention
docs/LEGACY_EFFECTS_MAPPING_v1_6.md,legacy/web-prototype/docs/LEGACY_EFFECTS_MAPPING_v1_6.md,7233,1e4df2b0e74ec3bc1b7f141ca0324956b58ac6bdb382b32e86c3eada8bad81eb,5fd3620419d3c6035942ceac42987e8648c2b5e110d619f2dbc88cf171b41d21,reference,git-mv,project governance or historical documentation; target identifies retention
docs/MARKET_ACTIONS_POLISH_v1_11.md,legacy/web-prototype/docs/MARKET_ACTIONS_POLISH_v1_11.md,1635,cbf0bef53b6cfad3946c4b9aa6a9e6012f032e282d8a1d59a5b4ce9b0a7bd8af,1284429d96b3f8971081518eabe5bc6193379fe1939c93516c41b9fcb18cf391,reference,git-mv,project governance or historical documentation; target identifies retention
docs/MARKET_COMPLETE_v0_8.md,legacy/web-prototype/docs/MARKET_COMPLETE_v0_8.md,993,ad41ff308b390619d47f918511484508ffaf81e8a6e0aed06a78a36c2a909d6c,effbf4610016de0f0feb4b47b727760dd958f77524a854e2efd3531e417083f5,reference,git-mv,project governance or historical documentation; target identifies retention
docs/MARKET_READABILITY_CARD_INSPECT_v1_10.md,legacy/web-prototype/docs/MARKET_READABILITY_CARD_INSPECT_v1_10.md,1797,260cc48fe403ba236d2db8ed216d69e52be314159450bc5ad9674229b905c7c0,694e11907f6f2cbf513570329f69cecb69ad22b3df0bd206fc63d699a237afc2,reference,git-mv,project governance or historical documentation; target identifies retention
docs/MARKET_UI_ASSET_INTEGRATION_v1_12_1.md,legacy/web-prototype/docs/MARKET_UI_ASSET_INTEGRATION_v1_12_1.md,544,11b4943a9e2d0b842fdffadf6a35bf704ee0a984866b3db2d65038d9efd0ed35,2bf80e79b70c7ca079d99ed30984706d94f1291ae246c6c551f0b7a561a472e2,reference,git-mv,project governance or historical documentation; target identifies retention
docs/MARKET_UI_RESKIN_v1_12.md,legacy/web-prototype/docs/MARKET_UI_RESKIN_v1_12.md,1433,e0f41a01c7dcd6c18122ef4da9d1910c9423de206b88358a7833a09a5abc6db9,140048dd64ac25256081cb4f91fe3dbca0513fdcedade72d4fb2278fbf86d748,reference,git-mv,project governance or historical documentation; target identifies retention
docs/NO_CARD_SELLING_v1_11_1.md,legacy/web-prototype/docs/NO_CARD_SELLING_v1_11_1.md,562,d1bb32dc4ad167846efff29179fa4cbc2b6501a8733a2a80982a7b319eae7d84,bd91b408c154e55ce7e43b99b438297e1802432e8e2499a8ae732d1f90c26a47,reference,git-mv,project governance or historical documentation; target identifies retention
docs/OVERLAY_UI_CARD_DRAWER_v1_4.md,legacy/web-prototype/docs/OVERLAY_UI_CARD_DRAWER_v1_4.md,1374,dbf5000efbd595f8657b4bb48f8a5a4d844923e1e299f189fe97934de86973bf,c7e51d2de4f1ef038ffea3438257f2471f4ee4520ce55d4cabd2f02e0f1873f8,reference,git-mv,project governance or historical documentation; target identifies retention
docs/ROUND_RECAP_OVERLAY_v1_9.md,legacy/web-prototype/docs/ROUND_RECAP_OVERLAY_v1_9.md,1049,7c60e0bc4e4a9a94300d36b0dd7efc96e7c6c7b14ac6c8d8e116d463d3422bf5,766d5d7bea016674d95582c017f1b3704329451e041de32f72dcbaf1e90758ca,reference,git-mv,project governance or historical documentation; target identifies retention
docs/RUNTIME_JSON_LEAGUE_FIX_v1_7.md,legacy/web-prototype/docs/RUNTIME_JSON_LEAGUE_FIX_v1_7.md,1220,cdedd5de471cf6ab7757ea79ceb445f13fa1e38afefc33a8f417c630f832f46a,0b02d16f20f857c5b6a753fd4660f944682e7a2de95c5b2c3736ff2baffe22d6,reference,git-mv,project governance or historical documentation; target identifies retention
docs/SPRITE_PIPELINE_v1_7.md,legacy/web-prototype/docs/SPRITE_PIPELINE_v1_7.md,5581,965c7ca11e586d400569a5aa111acde7b989f526b053227dacaf56f911b13122,726a1193391d2e2405979380c9dbbb11153dfc58e55a517739fdf515c9e44202,reference,git-mv,project governance or historical documentation; target identifies retention
