path,bytes,sha256,classification,disposition,notes
"Nuova cartella/ChatGPT Image 27 apr 2026, 16_58_02.png",2572211,057571b68ec8796e055db88af1a45a5c04caf025bc3618167863a09d02ca59b0,reference,retain-read-only,production candidate only after rights and visual review
"Nuova cartella/ChatGPT Image 27 apr 2026, 17_16_24.png",3176543,566d7bd59b125c7ca318577f73add64e7c55c92555ea80afeb56cb04909f5811,reference,retain-read-only,production candidate only after rights and visual review
"Nuova cartella/ChatGPT Image 27 apr 2026, 17_25_29.png",3107737,0abf8d17bf43b1f2758497dee21fbc55676a9bd9f2a6793c676c5744b3b775cd,reference,retain-read-only,production candidate only after rights and visual review
"Nuova cartella/ChatGPT Image 27 apr 2026, 17_38_15.png",3148364,069119b4f6b4115339be683d907943dff7a61f00521a58405532a4bbf7c0eb8a,reference,retain-read-only,production candidate only after rights and visual review
"Nuova cartella/ChatGPT Image 27 apr 2026, 17_40_02.png",3105521,8884fa6ee1961cf82279f19dae2d0185d6f0f9f92860cff65e2ce96b9c2e6b45,reference,retain-read-only,production candidate only after rights and visual review
"Nuova cartella/ChatGPT Image 27 apr 2026, 17_41_27.png",3229332,51afcccfa3ed652dac366a37ed62402e8021e2b62f5d5541dfad7c11283b611c,reference,retain-read-only,production candidate only after rights and visual review
"Nuova cartella/ChatGPT Image 27 apr 2026, 17_44_07.png",3287359,ceaaaeda1d71ac23332b70943943dec5197ae4493021ab3abb52d90d849b9977,reference,retain-read-only,production candidate only after rights and visual review
"Nuova cartella/ChatGPT Image 27 apr 2026, 17_48_37.png",3193507,3963bc021a8927befb19714f15f1c0ac76151ff5126fe89ea2c9a8b3d52884bd,reference,retain-read-only,production candidate only after rights and visual review
"Nuova cartella/ChatGPT Image 27 apr 2026, 17_51_39.png",3266401,97119fd1ecbed7d9c5d8436ddf18c6e61fcd3da6def1753dcf987add13718da0,reference,retain-read-only,production candidate only after rights and visual review
"Nuova cartella/ChatGPT Image 27 apr 2026, 17_59_28.png",3264646,39af6fb3c03a5d303c54f323c401dfd9242dc9a5de6b022fb577a413e9764513,reference,retain-read-only,production candidate only after rights and visual review
Nuova cartella/combat_bg.png,2594399,2613f3b6b3bb3123d16ffee7ab5876f81d5ca8eba43f116b7f07f8bc405ded66,reference,retain-read-only,production candidate only after rights and visual review
Nuova cartella/fighter_ui_sheet.png,5039319,f8d31e91e30cca702ca47df77ea852579ffd565dce1c910593eb706919723121,reference,retain-read-only,production candidate only after rights and visual review
Nuova cartella/hero_select_bg.png,2579264,b969ca7690b70579998566f690a24539c87e46f0b99083b14437b67c2f1f700e,reference,retain-read-only,production candidate only after rights and visual review
Nuova cartella/home_keyart.png,2701601,1d79e51d3bfc170a58f661706248f89c9c3e6bd32a0bc9c95a3cffe3ae3018af,reference,retain-read-only,production candidate only after rights and visual review
Nuova cartella/market_bg.png,2691725,ae3813d300308ffc1bddb35cd3017e5d2465c77d437d384e75f59eb243aa083b,reference,retain-read-only,production candidate only after rights and visual review
Nuova cartella/style_guide.png,2368303,093500bfc260b63cc96362754db59e6fd07bd2c0da6757971fadd1d332834a48,reference,retain-read-only,production candidate only after rights and visual review
Nuova cartella/ui_sheet.png,2067620,3858b4445e7ed97388177ce0240be4976180c73b6dab3b751a45f0be0c9c20fd,reference,retain-read-only,production candidate only after rights and visual review
rami/Assault.png,1498677,756a969383afd3169c0c6e699f4c6348c06fb9badce118fd5bc856f4437880ee,reference,retain-read-only,production candidate only after rights and visual review
"rami/ChatGPT Image 28 apr 2026, 16_42_26.png",1316962,ce3d1157102a8b70cd6047eaa7fc217f743d3555eab5e405b52d7ffe172a1b5b,reference,retain-read-only,production candidate only after rights and visual review
rami/Dodge.png,1779412,bf056bd2065b970e59dbca2d2fc0fef986095ebc83cb0491a63341fa28111c7a,reference,retain-read-only,production candidate only after rights and visual review
rami/Essence.png,1167022,7229cd343e095152a5a97671b677a0ae90b316a36b15dbe917e9cf69964791c4,reference,retain-read-only,production candidate only after rights and visual review
rami/Guardian.png,1778127,34e7e5408a112172ed26728abba5c5de8ea8539e15c4e55d71949fa5fe9b3586,reference,retain-read-only,production candidate only after rights and visual review
rami/Healing.png,1744389,05f6cd9dafd5dc0fed6a8a05677af9863eb3cc0f48555b8cf92baae4269e5d0d,reference,retain-read-only,production candidate only after rights and visual review
rami/Ice.png,1504606,e4573d27e8e92e608db7cc353c7704ddf68a398ec016ca7629141459c637dffd,reference,retain-read-only,production candidate only after rights and visual review
rami/Power.png,1230553,ba82520615c27fbda60c18073b859a31cf6e04a2787df64a7903bd4c6c278168,reference,retain-read-only,production candidate only after rights and visual review
rami/Rage.png,963424,010bb29ad5f1b989e313272a516e51ae998c4cf43ffd7a3b960cf2db2f6ae27d,reference,retain-read-only,production candidate only after rights and visual review
rami/Shield.png,1744759,64dcce8d17faec268a4dedbc8dcf22f0294a976fe4df3928ac922249e1c3637c,reference,retain-read-only,production candidate only after rights and visual review
rami/Toxin.png,1828708,bb8dc3583415a5433076cdbd9dccbd51553c4fb7d887cc41290fba455488a637,reference,retain-read-only,production candidate only after rights and visual review
rami/Wound.png,1465642,f7c55dad546af7bc28b46bd269b747c566787f5769cc1fc9da1b53b582d76385,reference,retain-read-only,production candidate only after rights and visual review
sheet sprite/3141981b-97dd-474a-84ba-6e7b94e00b37.png,3073675,74ea2844d74f9e977a4ea347dfe3e72168376f4a9b21374a41ae6e9c0ca1de28,reference,retain-read-only,production candidate only after rights and visual review
"sheet sprite/ChatGPT Image 27 apr 2026, 09_59_48.png",3073675,74ea2844d74f9e977a4ea347dfe3e72168376f4a9b21374a41ae6e9c0ca1de28,reference,retain-read-only,production candidate only after rights and visual review
"sheet sprite/ChatGPT Image 27 apr 2026, 10_03_49.png",3474790,c12669cf42a03d0562d254a585afcbb0bc73fccb1af229ddf162d25ad530c252,reference,retain-read-only,production candidate only after rights and visual review
"sheet sprite/ChatGPT Image 27 apr 2026, 10_25_04.png",2679423,bae70c4b7e018fb20e7243388415ab191a692d88be87776d1d0736a391fc946c,reference,retain-read-only,production candidate only after rights and visual review
sheet sprite/f3c3e6a6-f9e9-4218-9df1-b8b7a47f52f9.png,3474790,c12669cf42a03d0562d254a585afcbb0bc73fccb1af229ddf162d25ad530c252,reference,retain-read-only,production candidate only after rights and visual review
sheet sprite/Gemini_Generated_Image_2lgroq2lgroq2lgr.png,8491005,d6da79b11e95f7953ffb75d666adfce6ed711409c3179c2dd99119bcc12d9fde,reference,retain-read-only,production candidate only after rights and visual review
sheet sprite/Gemini_Generated_Image_qb7n5gqb7n5gqb7n.png,8221684,4feb0ddb0593b57d9c65c8b9cca217f743e4a90219b43c324f6afb1a1434c7d6,reference,retain-read-only,production candidate only after rights and visual review
sheet sprite/Gemini_Generated_Image_scu2eescu2eescu2.png,9514500,678d237f3c938deb9132c076b3f35d4f4b0c5910b63c1dd5beec4c7328b5440c,reference,retain-read-only,production candidate only after rights and visual review
sheet sprite/Gemini_Generated_Image_spe59sspe59sspe5.png,8256533,2b803f546d4dd6c6860c395bde26ad310a49a1eb58fd426a1cd7e30675e944f8,reference,retain-read-only,production candidate only after rights and visual review
sheet sprite/Gemini_Generated_Image_z098zuz098zuz098.png,9706253,4fe1b3cd8d6749def47306de30acb352fae4da61b760348425101b08c8257f52,reference,retain-read-only,production candidate only after rights and visual review
sheet sprite/Solkael.png,7463591,0323e2c2441059e554dc48695b5e7133f74d58b7f3a718d82c9fd80bb23e968d,reference,retain-read-only,production candidate only after rights and visual review
spritesheet.png,2829455,7ec89515bcf3873329fe1ad137dbbf0408c2a6679c7298380480886ba9b2e84a,reference,retain-read-only,production candidate only after rights and visual review
vecchio/background/background_gold.png,189724,a30406c66c6711ca6088fb205bb0635789cf63ed69a369a4b652527a08253b31,reference,retain-read-only,production candidate only after rights and visual review
vecchio/background/background_violet.png,160152,9bd686c2f0507078e1b72f0948c03963edc2d2fe00270f61ebedfa1d900fd609,reference,retain-read-only,production candidate only after rights and visual review
vecchio/cards.json,227111,1537ac570d890e3795d0edf2f4f2bd22a6c06ccb5b11308a6d61213d22b1db9e,reference,retain-read-only,alternate card source; compare before admission
vecchio/cards_updated.json,207983,171d6553eba51bbebac1a755f48d09403844bd5da645dc5f60717290b81d3652,reference,retain-read-only,alternate card source; compare before admission
vecchio/deck.json,144708,af334d4be42f3086744400f7651d935e904bd43138626cc738266e16e4135cbb,reference,retain-read-only,alternate card source; compare before admission
vecchio/immaggg/1.png,309192,baeadad83a264f24d26d07bc56d0872c7655f591e945047de934c2ccfb61f875,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/10.png,444694,3280b4c07676b468296fd02cba5c2a23b69651f3a914137828b1b80af89d9ae4,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/100.png,404892,de685c9e97908f7f36402526f83e3aaf2ad2097b38c09e49b51714374c2de536,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/101.png,310330,fa633464ca6c4f69a99b6e3d4f5de16282a292ece16ef5fb0de69bbd8f9a1368,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/102.png,292134,5544b46ad08b6a6a6a5bc3374609e8ad2238f17d31bb856de3ae9a7b8f0b9019,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/103.png,481246,5d4957e986486ed2ea301d315ba26d4a8bdc483e7966d4b61a87b0be66fc62c7,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/104.png,283184,3fea0a5be6255b94f361605af103fa074f96927a4402de1701aee1768231a925,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/105.png,377156,c6687a0010fc9e0fd4450513eb3e5b22b9533487a558ff679da60ca25704df1f,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/106.png,554606,7b2abe2b5d8ad4c8b3d4697a77863b53d3401d58a73aa749d535bbd893d69c1e,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/107.png,473622,587639dd1887387edac416539a58fa83d671d45a996c3d4e28110aa0f173fa49,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/108.png,468854,9b7ca37a1307920c2c325a5be10738f2c5068d28fd9373460d7e50dcb40730db,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/109.png,425086,866f9f5757c7200eed79cee731995dff2e1fd46f9857ce233b6eee68dc2ebd2d,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/11.png,281498,2dad10ed43255a2ff9a5b2fdc70ef9bd9ae2db4f34cb215dcaa7e9107e3b2863,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/110.png,441502,3ca74e9f0e4adf43aa28ba19aabe2c065bcb8bcdb261de0d1bfef2712b344c1c,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/111.png,423508,7842e29871cb359cf55d23090b92b76f154eda5fc5a6d821f229f7a7f87ada67,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/112.png,471266,a6d3b63514cc6e89aff93e5675ab66d34aeab250f23e27f8b36257636af8d4a7,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/113.png,1735701,332b26e3a883be2b28bcbc6f532e876890092a9e9f6ad7bac18a2b9208b28034,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/113.png.import,766,cee891aa42c988dbc1af0f1e15a589a491cf21afae4d0e930c5a3e3e07d3ea32,generated-asset,retain-read-only,old Godot import metadata; no production admission
vecchio/immaggg/114.png,531838,4e4656f92cd7e72201d2a008c5689865a517b75034372940d0c6ad98453f4ac9,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/115.png,288288,e84dc70cffc79eab40831f9336a17e165cd37fc3190be534bde54c5024568608,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/116.png,192162,ebdd9ae5a03ed585d0babd7e18c777c166435f07b249311262397040db490823,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/117.png,214344,6b0e44e1797ff08386233c3b75eadc7e63cb4da871bde80b0575b822a6cfc867,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/118.png,532288,531ed95a848c55c94cf5b6bf53ab2bb9ba0f728757da4877206720abdb1a2a11,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/119.png,558568,62fd10e4241a36a7373836a26ef78ff5b111f472c2dd1bd568946fce2da3d2a1,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/12.png,268806,9197bf29fcdb57a8ff1d0ed05c14b41721d9253adad26f9248846af7365cf8c2,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/120.png,479904,e097d04dab9ec122926d7ff66b091385d4e8f5b80698570b4bceabb755251634,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/121.png,647768,c9ba5627c75ae0ddc7209317a04470836727880beb537ec747e39b0c12b3ccc8,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/122.png,299996,a17b1ae9f94386f133cf00a2a1f85c5b7f879b55a24f6198b29b659055d6061f,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/123.png,356332,0dd76988e2adfd4a3340b510a3a6e0d3951b610933c9715e41dfb0d1c20255c3,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/124.png,399684,246010c7ed30d63214360aa67b7c82557833866e49e6b4539af2876801a6ee06,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/125.png,434920,f539e3db93e8656f486c6a8afc5f1bd4a88d35f67d98957ec033b508420271cc,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/126.png,461426,60871675fe45549d74c231fa33c5432e297f28ab53d6f9056ec16af0c793cc69,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/127.png,439800,57ab81610169a6f9e4ac8cee27e771fc4bfdbafbbf5a2cfb79314a59cc227351,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/128.png,485448,83c160b656559e03fec44a0e6b6c6d7948b2f4caabd8bb1fa573759ee2a92753,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/129.png,435094,fd48ca94486644c66f5ddda8b8b604eac292cc66fbb4bd5bb6d8223fc1a1af6a,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/13.png,254464,68f970bf9671a1dbb6d7943c326212d1f0a87e486246eef5cc92b1efd46eecc9,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/130.png,411744,8bb3d4b40c5f5fde15de5f49e94f0d882197f52fbce7dd847e5cce1246af921a,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/131.png,541894,2c9492fdc45dd805b15d2a396baf77dde141de94119bba498de786852bd73b9a,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/132.png,310094,97927bc48f2028c3f33c9fc00d31bb306860c99caf811e359c45aef43ec3ba14,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/133.png,549714,65a9ce432425ae5b4834cdf6b94cbeb73d8c4eca2e1ad5358a1fa94a192db861,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/134.png,330558,e8448f011c02e3178012abc97e19500492e2fda00a12f0ea8643ebe5aab666d4,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/135.png,436700,bcf18edf6f8b3f0110be42e4ba266377ed869489af22f3c2468ff20cbdeceee2,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/136.png,282548,d6a0a5948915710c0ccb1f3d191caa044a8db44d2d5e02f624360aacf04d6c8c,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/137.png,393206,62033fc6974bc647575c52faecb16a73a66d5da3eb01dd0a68b008261bffd39d,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/138.png,282878,06b45f8cab64568377faa1f28891434cfa0442230b89c5c7a16381111a41d009,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/139.png,515378,12f305ae498b1adfaee4b04d2ac81a096f124a30353b896250eb27d308236e96,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/14.png,377876,7c2aab603a73764ff092a1ddd8430aa8f15ee4845af0d291fc68c62272fb1f54,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/140.png,528082,8bebdf8811de2a4c999906fefefc030ddb824041ecbb8624363b5f563fe4f5c8,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/141.png,324658,d4fe023126b1580b02482337caee0b2b12480f195d30a1d19d145f4b68c7b4da,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/142.png,497322,bbe20123b85adc942e865aad5e6c83a76a7cf9c0fdb82a2b852b48687f4ac40c,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/143.png,383486,1850db0d974fe7919e0a4a9e17d4839bf27c56d572e86f4e00f3c1d67977510b,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/144.png,368884,f46ff98f3c5e233d23484c45d54d4829b0c7f471b8a264b9abc2c59a1a14e82d,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/145.png,449732,e85d9a789098922382898cb68f51eafc84478ae24e37a76f57991ee008a2370c,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/146.png,338212,b838776f9956a5497053d9adb2f3d48c2680842868e891d16ef8cfbc33f8372d,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/147.png,479354,40e597403c76724b51ba9d9d793d7f0cc8b67b29f2d349e87aa7b97736dc0446,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/148.png,267026,50c4112f071f39fa9f52b198245b39afb8e7d77334d7a1ed0f7413a4603e2cfe,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/149.png,590694,6e4240b1d31996a77ad9646f9718081b19b379e43f51eb62ed74c62570809b36,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/15.png,334178,7005bff1170f9f26b962ef09eee1e04025bdd618dda238351fb24958638cf653,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/150.png,418690,dec1dc3386cac5e62c0cf0bed497ba43705c1c0de2f2e97b1e471f4a94eb5919,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/16.png,302406,77bdc3e38615656f9293353a10d0c490ea1a88583117f6686a132d1ee7a2eb5b,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/17.png,449550,01a0a9be325abe2006e86f41070824a0d3d946488b02178011a1b2236923fc24,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/18.png,450462,a89cd500699a5f564c1bd84fc3082c098575b7191655884bbb2758b4dbecfcbb,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/19.png,496270,a43c5cead9f80a80bb0589335885bd0877b2344e3f50eda42b217b11d0229e0a,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/2.png,363460,8aaa7d2ab50b5e3a01308f8b114704c6c26c3f197cf672deccb6ea3b1f3f41fd,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/20.png,499044,97568dea687f4a7f1141b268dfa6d6d6b0d23269a9bc19b688217c7851204c55,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/21.png,490512,a0c448a490edafe9e9692da2a015efe4874ace7761c685a85a0f9baff04c4ca4,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/22.png,432488,f163abfc6b30fc21ebcec98310bea599d27da80d369edb1ed5a189dcdffd8787,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/23.png,401418,c16d1fdf0b3bce127479262b92aff61e806894067d2a2317e87c876de2c8e215,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/24.png,497686,7187f89eafff2c600f459e3d1df05c1d5ad4e1aa117fee850789291e5f7f5014,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/25.png,251126,70722707b274a1e37c7b73e3b1935b303ae28cb88bd7faadb907e8005b6a88a5,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/26.png,429246,c02c38512dcd8d335349b672cbf1774f5779af68ca40d67570944d19f7ab9671,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/27.png,382708,2cd62649425ee5bc1c058d04518500a9ced8d06ea4eed946ac083320aa26ee11,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/28.png,358374,4c02b0f224494708c4706a17898babe40d6c87b76ae2ad897fcbc92004c3cf3b,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/29.png,454566,4d70f5a0febd9e5e172db9dba4b3e930d145a42292d6727479aca16cb267a56c,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/3.png,451968,4000dfe2c133c6e1990b880ee70c6572e190209e2bb6d01be8524ce3e3abcb38,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/30.png,392944,61f7aebc5059ed53059dab2b154c2919ca1da7bce5cf1185e1ac765a7fb8ed08,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/31.png,483794,4cd298cd75e94f3e92ef17b8a22d3bb9eb3f3c5259216b21322ff10e7539edac,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/32.png,376734,236770eff6c607b37f993741c79bf5ab758d108f604073feee1f6b7e0d257628,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/33.png,363422,65477117728777f8ec232079c823ff1cd5df9df2c69b7a9f6ede731a44a56324,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/34.png,391200,72a6571ba757aa74e7ac017ee854b749e1f9ae0a60d4138fc68b9c1203da6c39,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/35.png,328076,d73e1771bb97105097796a7b8d49f8be82d155bcc6173ee961fedc369af63b65,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/36.png,411948,ef087fc75c3d0c62a6a4c325d622f6cffb1aa38ba39aa83930bbfa07f93053ec,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/37.png,478552,a0e2a6adaf493e40f52929cce699bcf90d279ce3f1aba5010643e1a90aedc46c,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/38.png,300686,53be666d61b42de9d8ae09b423714d021331531cf90a909b91f111e9a92de0b8,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/39.png,505152,352d41043ea373d9834edf167aeee97844b891519fff2634f3ad3ab2466af0e6,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/4.png,341246,429e03b6adad5d50f5d7435b2a93df0e933770c58f65d0c0646f445c6a186cca,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/40.png,458820,238c9a1c9a9b778f30dc301888826923b21acf9e669d94a55c43b62a389068e7,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/41.png,497264,7d2456826c8e7ccf6792b6e0bab252296481cb7bf8bd207ad5514f93fff12e87,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/42.png,424532,f96c301601e5893d4ecc213a897a5ec533dbafbdabd3e05db61f01aab124c30c,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/43.png,470316,3b9e15621dbd3a0d7d3e33b18bdcfc566fe1ff35ef349a5365af95a6afa5517c,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/44.png,336084,cfcbe842ba1fb60e7257adbe45e54168db5c421290244ef5358f03b8cf3ae0c0,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/45.png,512714,704e681d738d966ce3511928dbb4a71ae285c3edd31fa9d561fc823075159d85,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/46.png,475684,424ede49a075a8a984bc1bbfc5cd277eb05412d08a6cd30c48b6c5850b2da34f,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/47.png,386066,8a43e180ad7bce892ed5534dfac640e9d5e716a07814faf04e1b2e862a58f9e6,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/48.png,403332,33f2e367a5ed4e98ac463b6f1e8f2d881cf9769d83dbb899951476c2667e09ac,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/49.png,392494,509e98dbc27e2b64394679ec1476738b5fffaf25f24122b31167d62b6d729f29,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/5.png,234754,28e882ac406cc077744125768008e1fba8e1dc6e747e0a62efe911a49de7faa7,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/50.png,335388,a7242757053e187734a7cf3d21a3433880e8ca38e9d54083147615551d78bde8,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/51.png,425996,720257d3f447bd54de864b470bc00bb02404d0dc0ad18eab8f3220b8a7baa597,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/52.png,502016,c8fb7acbdd3b50de95b500a8a121c8d6c64dd77f0e8177a241989a5ad1c3dbb1,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/53.png,520582,efaadfdeefd7fffcf173af0581b502e5f45f3e1009c8335f3e62b22d53c65e15,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/54.png,347958,bcbc8ab3d249c70fd0f090a93284f1dbb1d0690b40e2e33b81a6a753a4553d9d,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/55.png,515668,7d36fa693a8ba24220780d7a8dc8319cd338b10a25a5de89dbbd220b42725a80,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/56.png,314654,890aff0ed9563f8a2a114e9f5793919d6f2edb506ba150eae97fdc13fc3e0b61,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/57.png,488870,53a9acbb211f780127d14b6bbd9e1bb8267cec0ca11a0710fd83d789fea930c6,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/58.png,325742,5a2a311060c13fe9cc8828b2afcb0c75b281f33f3eda17d85cb7d08e0eee9ee6,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/59.png,247932,ca8a29e4d29560498fc32b5f1a8b9876fa083a6c1b0617c45a0b01b000a0e192,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/6.png,394502,778a77683faf4a238f76be11597e7ceec90f4d9e9eb85fb0d66929e22a8cc243,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/60.png,537428,c104bce43b14827b7e173612c7643d962c8e883765277944d616663ca679283b,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/61.png,336472,fae0b048fb9ff9faf918e8cee1d342f9abcfe11161ba8ae921d9be2b31532ef6,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/62.png,330486,81c7dbed5097fe0290f9f2645c4d67a640338fa302b3da46d3f9c4dbf16832dd,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/63.png,205820,3a5cc3f36bc55d233f257bcdd5b3b736ab14e7e3d22defc53889c3de6677001a,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/64.png,252084,e30d148f647617610cca31ec55cffcc5c978d45907630267ab75825f07b1d244,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/65.png,444930,916fc44a55a503e6b8a53f5c9f98aa9b256dfb9340064430299c5a0910a3fe4c,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/66.png,527902,ef2353ece18cf44dc5ef8ac324c622c37115625d23e36f89f8f9e95660ab1d4c,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/67.png,569814,5af7cf5ec39d46e0a4b31f6624b84602eb0a8ea63ba8a2731a2d78a282d1e80b,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/68.png,287764,9f6c502ef8dca150f96ea63984d220f85ee654c2f2c86ec9e743e420e38cc259,reference,retain-read-only,production candidate only after rights and visual review
